threshold,group,accuracy,fpr,fnr
0.3000000000000001,P,0.991869918699187,0.0,0.008130081300813009
0.3000000000000001,Q,1.0,0.0,0.0
0.3000000000000001,R,0.9908675799086758,0.0,0.0091324200913242
0.3000000000000001,S,0.9831932773109243,0.0,0.01680672268907563
0.3000000000000001,T,0.9955056179775281,0.0,0.0044943820224719105
0.3000000000000001,U,1.0,0.0,0.0
0.3000000000000001,V,0.9939393939393939,0.0,0.006060606060606061
0.3000000000000001,W,1.0,0.0,0.0
0.3000000000000001,X,1.0,0.0,0.0
0.3000000000000001,Y,1.0,0.0,0.0
0.3000000000000001,Z,0.9166666666666666,0.0,0.08333333333333333
0.3000000000000001,mixed,1.0,0.0,0.0
0.3100000000000001,A,0.9967741935483871,0.0,0.0032258064516129032
0.3100000000000001,B,0.988,0.0,0.012
0.3100000000000001,C,0.9907578558225508,0.0,0.009242144177449169
0.3100000000000001,D,0.9787878787878788,0.0,0.021212121212121213
0.3100000000000001,E,0.9929078014184397,0.0,0.0070921985815602835
0.3100000000000001,F,1.0,0.0,0.0
0.3100000000000001,G,0.9946409431939979,0.0,0.0053590568060021436
0.3100000000000001,H,1.0,0.0,0.0
0.3100000000000001,I,1.0,0.0,0.0
0.3100000000000001,J,0.9954086317722681,0.0,0.004591368227731864
0.3100000000000001,K,1.0,0.0,0.0
0.3100000000000001,L,0.991044776119403,0.0,0.008955223880597015
0.3100000000000001,M,0.9901768172888016,0.0,0.009823182711198428
0.3100000000000001,N,0.9739583333333334,0.0,0.026041666666666668
0.3100000000000001,O,1.0,0.0,0.0
0.3100000000000001,P,0.991869918699187,0.0,0.008130081300813009
0.3100000000000001,Q,1.0,0.0,0.0
0.3100000000000001,R,0.9908675799086758,0.0,0.0091324200913242
0.3100000000000001,S,0.9831932773109243,0.0,0.01680672268907563
0.3100000000000001,T,0.9955056179775281,0.0,0.0044943820224719105
0.3100000000000001,U,1.0,0.0,0.0
0.3100000000000001,V,0.9939393939393939,0.0,0.006060606060606061
0.3100000000000001,W,1.0,0.0,0.0
0.3100000000000001,X,1.0,0.0,0.0
0.3100000000000001,Y,1.0,0.0,0.0
0.3100000000000001,Z,0.9166666666666666,0.0,0.08333333333333333
0.3100000000000001,mixed,1.0,0.0,0.0
0.3200000000000001,A,0.9967741935483871,0.0,0.0032258064516129032
0.3200000000000001,B,0.988,0.0,0.012
0.3200000000000001,C,0.988909426987061,0.0,0.011090573012939002
0.3200000000000001,D,0.9757575757575757,0.0,0.024242424242424242
0.3200000000000001,E,0.9929078014184397,0.0,0.0070921985815602835
0.3200000000000001,F,0.989247311827957,0.0,0.010752688172043012
0.3200000000000001,G,0.9946409431939979,0.0,0.0053590568060021436
0.3200000000000001,H,1.0,0.0,0.0
0.3200000000000001,I,1.0,0.0,0.0
0.3200000000000001,J,0.9935720844811754,0.0,0.006427915518824609
